CustomerID,Recency,Frequency,Monetary,AveragePurchaseValue,CustomerLifetimeValue
15300,64,1,496.44,17.73,496.44
15301,51,12,5049.95,20.867561983471074,5049.95
15303,290,1,574.02,18.516774193548386,574.02
15304,61,8,694.4000000000001,30.19130434782609,694.4000000000001
15306,64,3,1174.35,20.247413793103448,1174.35
15307,96,1,205.3,17.108333333333334,205.3
15308,274,1,310.47,16.340526315789475,310.47
15311,1,91,60632.75,25.626690617075234,60632.75
15312,75,4,924.85,19.677659574468084,924.85
15313,110,1,52.0,52.0,52.0
15314,199,1,327.97,13.665416666666667,327.97
15315,64,2,570.5,15.41891891891892,570.5
15316,327,1,165.0,165.0,165.0
15318,4,1,312.62,9.473333333333333,312.62
15319,284,1,204.5,12.78125,204.5
15320,44,1,267.13,7.420277777777778,267.13
15321,71,3,2748.31,28.92957894736842,2748.31
15322,86,1,679.68,16.18285714285714,679.68
15325,104,1,161.74,3.3695833333333334,161.74
15326,334,1,311.71,10.748620689655171,311.71
15327,53,1,208.75,20.875,208.75
15329,39,3,1049.7,18.41578947368421,1049.7
15330,32,2,714.96,54.99692307692308,714.96
15332,366,4,1661.06,47.45885714285714,1661.06
15333,208,1,1028.56,64.285,1028.56
15334,157,3,350.82,3.579795918367347,350.82
15335,54,1,170.22,4.863428571428571,170.22
15339,66,2,574.07,6.675232558139536,574.07
15341,81,1,2020.52,118.85411764705883,2020.52
15342,130,1,406.09,16.920416666666664,406.09
15343,87,1,364.5,17.357142857142858,364.5
15344,1,3,563.94,21.69,563.94
15345,46,1,393.54,19.677,393.54
15346,333,1,252.42000000000002,14.848235294117648,252.42000000000002
15347,366,1,201.60000000000002,40.32000000000001,201.60000000000002
15348,72,1,158.04,17.56,158.04
15349,158,2,463.90999999999997,6.533943661971831,463.90999999999997
15350,373,1,115.65,23.130000000000003,115.65
15351,12,7,1934.66,8.83406392694064,1934.66
15353,255,2,770.12,12.624918032786885,770.12
15355,29,2,277.05,19.789285714285715,277.05
15356,31,10,2718.03,5.446953907815631,2718.03
15358,5,22,8347.2,15.149183303085302,8347.2
15360,40,1,427.93,32.917692307692306,427.93
15361,362,1,418.92,59.84571428571429,418.92
15363,373,1,326.0,20.375,326.0
15364,96,2,913.19,31.489310344827587,913.19
15365,26,7,2314.32,20.301052631578948,2314.32
15366,75,2,602.51,13.69340909090909,602.51
15367,57,4,1877.59,19.764105263157894,1877.59
15368,21,1,446.94000000000005,111.73500000000001,446.94000000000005
15370,41,7,2386.05,25.383510638297874,2386.05
15372,137,1,2007.3999999999999,74.34814814814814,2007.3999999999999
15373,8,12,2415.91,18.302348484848483,2415.91
15374,129,1,168.0,56.0,168.0
15376,40,3,1221.56,10.530689655172413,1221.56
15379,169,7,3703.29,19.089123711340207,3703.29
15380,9,5,1690.2600000000002,46.951666666666675,1690.2600000000002
15381,214,2,596.85,74.60625,596.85
15382,15,6,5955.71,19.7208940397351,5955.71
15384,170,2,642.41,15.668536585365853,642.41
15385,40,1,316.88,26.406666666666666,316.88
15386,186,1,394.14,12.714193548387096,394.14
15388,270,1,140.54,14.053999999999998,140.54
15389,172,1,500.0,500.0,500.0
15392,5,4,1535.53,18.280119047619046,1535.53
15393,16,2,231.86,19.32166666666667,231.86
15394,10,4,2183.54,25.68870588235294,2183.54
15395,326,1,107.45,15.35,107.45
15396,113,1,288.18,20.584285714285716,288.18
15397,290,1,94.0,15.666666666666666,94.0
15398,16,2,1345.53,18.43191780821918,1345.53
15399,1,3,815.77,16.3154,815.77
15400,92,5,716.2,59.68333333333334,716.2
15402,149,2,626.77,14.923095238095238,626.77
15405,189,1,349.1,43.6375,349.1
15406,31,2,510.71000000000004,9.636037735849058,510.71000000000004
15407,34,4,1046.74,7.072567567567567,1046.74
15408,264,1,267.18,7.858235294117647,267.18
15410,84,8,3450.84,28.285573770491805,3450.84
15411,26,4,1348.93,13.764591836734695,1348.93
15412,171,1,190.53,19.053,190.53
15414,10,3,774.9000000000001,19.86923076923077,774.9000000000001
15415,313,1,559.61,11.906595744680851,559.61
15416,65,4,3984.32,20.75166666666667,3984.32
15417,85,1,508.8,18.17142857142857,508.8
15419,25,1,135.86,16.9825,135.86
15421,59,4,950.36,17.93132075471698,950.36
15422,323,2,97.7,16.283333333333335,97.7
15423,38,1,43.5,21.75,43.5
15424,254,2,383.34,22.54941176470588,383.34
15426,19,5,1404.07,5.105709090909091,1404.07
15427,33,3,1430.54,4.899109589041096,1430.54
15428,15,1,93.78,15.63,93.78
15429,27,2,397.35,4.845731707317073,397.35
15432,23,1,171.19,17.119,171.19
15433,214,2,533.3,13.00731707317073,533.3
15434,8,5,1041.48,18.936,1041.48
15435,22,1,149.29,5.147931034482759,149.29
15436,12,3,1067.75,3.6692439862542954,1067.75
15437,262,1,200.16,4.4479999999999995,200.16
15438,131,1,156.57999999999998,6.263199999999999,156.57999999999998
15440,55,3,383.68,6.188387096774194,383.68
15442,249,1,594.0,297.0,594.0
15443,2,7,3213.59,8.638682795698925,3213.59
15444,9,2,1411.21,6.594439252336449,1411.21
15445,264,1,113.5,22.7,113.5
15447,331,1,155.17,17.24111111111111,155.17
15448,313,1,494.64,17.665714285714284,494.64
15449,26,3,974.52,16.242,974.52
15450,30,1,429.84,14.328,429.84
15452,30,3,528.48,9.437142857142858,528.48
15453,2,7,1371.77,4.91673835125448,1371.77
15454,362,1,179.1,7.164,179.1
15456,283,3,434.59000000000003,7.492931034482759,434.59000000000003
15457,262,1,237.07,4.087413793103448,237.07
15458,25,1,161.64,23.09142857142857,161.64
15460,354,1,214.26,3.8260714285714283,214.26
15462,94,3,234.6,21.327272727272728,234.6
15463,29,1,126.14,18.02,126.14
15464,338,1,1044.65,6.739677419354839,1044.65
15465,20,18,7354.62,75.82082474226804,7354.62
15466,85,1,334.53,5.868947368421052,334.53
15467,9,3,524.88,10.093846153846155,524.88
15468,51,2,467.51,19.479583333333334,467.51
15469,50,2,538.55,22.43958333333333,538.55
15471,2,1,454.48,6.225753424657534,454.48
15472,113,1,371.56,4.888947368421053,371.56
15473,14,7,1771.2,161.01818181818183,1771.2
15475,77,1,454.10999999999996,15.658965517241377,454.10999999999996
15478,40,2,1399.92,31.816363636363636,1399.92
15480,116,1,905.5,20.122222222222224,905.5
15482,16,12,10879.76,112.16247422680412,10879.76
15483,161,4,225.26,2.6816666666666666,225.26
15484,1,4,3590.41,19.200053475935828,3590.41
15485,30,3,2564.5,30.17058823529412,2564.5
15488,93,1,91.32000000000001,45.660000000000004,91.32000000000001
15489,23,3,1134.28,22.6856,1134.28
15491,95,6,3100.09,20.130454545454548,3100.09
15492,28,2,659.4599999999999,18.841714285714282,659.4599999999999
15493,33,5,1953.41,6.7592041522491355,1953.41
15494,21,2,1280.58,10.49655737704918,1280.58
15497,18,2,1262.2,84.14666666666668,1262.2
15498,3,27,13316.4,26.00859375,13316.4
15500,8,4,1131.56,16.640588235294118,1131.56
15502,16,12,10384.93,48.75553990610329,10384.93
15503,363,1,141.04,2.1369696969696967,141.04
15504,81,1,52.83,4.063846153846153,52.83
15505,53,5,3610.96,37.22639175257732,3610.96
15506,23,3,972.08,6.03776397515528,972.08
15507,172,1,475.86,10.574666666666667,475.86
15508,189,6,1000.27,10.8725,1000.27
15510,331,1,250.0,250.0,250.0
15511,12,5,900.53,5.699556962025317,900.53
15512,156,2,121.0,17.285714285714285,121.0
15513,33,19,14758.220000000001,47.91629870129871,14758.220000000001
15514,12,11,4023.7200000000003,24.239277108433736,4023.7200000000003
15516,45,3,62.43,4.162,62.43
15517,233,1,267.03,9.889999999999999,267.03
15518,64,8,1921.55,9.150238095238095,1921.55
15520,2,1,343.5,19.083333333333332,343.5
15521,40,8,3000.2,16.217297297297296,3000.2
15522,33,2,397.99,7.106964285714286,397.99
15523,84,1,412.01000000000005,41.20100000000001,412.01000000000005
15524,25,1,440.0,440.0,440.0
15525,2,3,734.37,4.7075000000000005,734.37
15526,33,2,148.44,37.11,148.44
15527,19,8,2428.53,14.990925925925927,2428.53
15528,254,1,229.33,8.820384615384615,229.33
15529,23,11,3962.6,5.985800604229607,3962.6
15530,22,4,1497.31,13.993551401869158,1497.31
15531,8,2,1972.39,9.00634703196347,1972.39
15532,25,4,1564.73,6.23398406374502,1564.73
15533,19,3,807.57,9.729759036144578,807.57
15535,173,4,502.9,6.984722222222222,502.9
15537,163,1,110.92,4.621666666666667,110.92
15539,7,1,538.46,13.133170731707319,538.46
15540,11,1,213.3,14.22,213.3
15541,114,1,85.13000000000001,2.9355172413793107,85.13000000000001
15543,288,1,127.86,4.566428571428571,127.86
15544,9,9,3546.71,13.693861003861004,3546.71
15545,54,2,288.96999999999997,3.612125,288.96999999999997
15547,7,14,4910.6,7.065611510791367,4910.6
15549,77,3,1681.46,14.749649122807018,1681.46
15550,4,4,575.63,9.43655737704918,575.63
15551,37,1,436.06,15.036551724137931,436.06
15552,217,1,90.12,5.301176470588236,90.12
15553,60,1,428.93,7.798727272727273,428.93
15554,278,1,217.2,15.514285714285714,217.2
15555,12,16,4794.86,5.4057046223224345,4794.86
15556,24,1,279.77,9.024838709677418,279.77
15557,29,1,468.91,24.679473684210528,468.91
15561,12,4,800.59,29.651481481481483,800.59
15562,352,1,134.55,134.55,134.55
15563,22,4,1400.44,12.393274336283186,1400.44
15565,50,2,173.16,21.645,173.16
15567,19,1,186.01,26.572857142857142,186.01
15568,3,3,758.29,14.307358490566036,758.29
15569,104,5,1375.71,44.377741935483876,1375.71
15570,7,12,4148.82,13.005705329153605,4148.82
15571,12,4,650.4300000000001,11.411052631578949,650.4300000000001
15572,5,7,2533.42,11.950094339622641,2533.42
15573,32,2,591.1899999999999,6.094742268041236,591.1899999999999
15574,178,4,675.64,4.445,675.64
15576,38,1,921.37,21.427209302325583,921.37
15577,151,3,258.88,6.637948717948718,258.88
15578,162,1,127.1,9.776923076923076,127.1
15579,69,2,327.6,6.825,327.6
15581,121,13,3675.77,25.176506849315068,3675.77
15582,25,3,682.9100000000001,15.52068181818182,682.9100000000001
15584,24,4,720.86,5.908688524590164,720.86
15585,177,1,455.3,14.687096774193549,455.3
15587,50,4,913.6800000000001,101.52000000000001,913.6800000000001
15589,256,3,478.53000000000003,16.501034482758623,478.53000000000003
15592,47,1,388.58,16.190833333333334,388.58
15593,71,1,199.8,39.96,199.8
15594,16,5,1771.78,17.201747572815535,1771.78
15596,101,5,1406.59,18.267402597402597,1406.59
15597,35,1,324.57,14.753181818181817,324.57
15598,53,1,240.68,17.19142857142857,240.68
15599,27,2,761.74,14.648846153846154,761.74
15601,11,14,6776.56,16.52819512195122,6776.56
15602,8,9,1297.8700000000001,28.214565217391307,1297.8700000000001
15603,79,1,48.480000000000004,24.240000000000002,48.480000000000004
15604,52,1,216.39,12.728823529411764,216.39
15605,36,5,1198.23,17.88402985074627,1198.23
15606,61,9,2920.16,37.92415584415584,2920.16
15607,337,1,104.76,8.05846153846154,104.76
15608,28,4,1093.68,18.228,1093.68
15609,184,1,298.48,18.655,298.48
15610,52,1,112.46000000000001,18.743333333333336,112.46000000000001
15611,10,13,1591.45,37.01046511627907,1591.45
15612,36,2,195.15,32.525,195.15
15615,10,23,10399.74,24.585673758865248,10399.74
15618,33,4,776.851,17.263355555555556,776.851
15619,11,1,336.40000000000003,112.13333333333334,336.40000000000003
15620,57,3,1553.18,15.5318,1553.18
15621,4,4,1293.03,80.814375,1293.03
15622,43,9,3709.56,20.051675675675675,3709.56
15623,141,1,301.03,15.843684210526314,301.03
15624,117,4,588.13,17.297941176470587,588.13
15625,104,4,1534.26,23.9728125,1534.26
15626,75,2,675.8,13.791836734693877,675.8
15628,5,9,2870.2400000000002,18.51767741935484,2870.2400000000002
15630,45,2,1186.35,19.772499999999997,1186.35
15632,16,8,3285.31,19.67251497005988,3285.31
15634,17,1,243.55,16.236666666666668,243.55
15636,90,2,724.76,28.9904,724.76
15637,53,1,223.36,14.890666666666668,223.36
15639,134,1,425.32,17.0128,425.32
15640,4,15,12416.11,26.084264705882354,12416.11
15641,105,4,1887.2,15.858823529411765,1887.2
15643,192,3,664.0,20.12121212121212,664.0
15644,166,4,803.54,3.4635344827586207,803.54
15645,19,1,612.01,11.769423076923077,612.01
15646,158,3,447.64000000000004,12.789714285714288,447.64000000000004
15648,204,2,639.5,26.645833333333332,639.5
15649,336,2,816.0,408.0,816.0
15651,37,3,646.3,20.196875,646.3
15652,91,1,337.74,16.082857142857144,337.74
15653,93,2,877.4399999999999,146.23999999999998,877.4399999999999
15654,9,2,922.53,43.93,922.53
15655,243,1,560.67,16.490294117647057,560.67
15656,45,4,748.5,15.925531914893616,748.5
15657,23,1,30.0,30.0,30.0
15658,190,5,1024.1000000000001,21.33541666666667,1024.1000000000001
15659,44,1,306.45,27.85909090909091,306.45
15660,25,9,1600.86,17.787333333333333,1600.86
15661,317,2,309.8,61.96,309.8
15663,106,1,138.14,15.348888888888887,138.14
15664,51,1,386.43,22.731176470588235,386.43
15665,168,2,2222.21,19.323565217391305,2222.21
15667,40,1,301.32,23.178461538461537,301.32
15668,218,1,76.32000000000001,76.32000000000001,76.32000000000001
15669,40,4,684.34,20.737575757575758,684.34
15670,297,1,173.05,14.420833333333334,173.05
15671,19,7,2657.13,34.065769230769234,2657.13
15673,88,4,2726.23,19.755289855072466,2726.23
15674,73,5,2446.6,21.46140350877193,2446.6
15675,81,3,323.69,15.413809523809524,323.69
15676,19,3,3435.76,17.00871287128713,3435.76
15677,49,1,657.23,19.916060606060608,657.23
15678,53,1,352.7,29.391666666666666,352.7
15679,24,4,781.28,7.102545454545455,781.28
15680,9,3,1333.68,17.09846153846154,1333.68
15681,25,5,1426.16,26.90867924528302,1426.16
15683,117,1,193.75,19.375,193.75
15687,9,9,2993.1,18.030722891566263,2993.1
15689,120,2,254.1,28.233333333333334,254.1
15690,4,2,239.76,12.618947368421052,239.76
15691,252,1,136.8,68.4,136.8
15692,28,1,191.04,15.92,191.04
15694,1,14,6479.4,83.06923076923077,6479.4
15695,267,2,409.98,18.635454545454547,409.98
15696,33,8,2711.11,16.137559523809525,2711.11
15699,18,1,309.65,17.202777777777776,309.65
15700,172,2,696.68,8.10093023255814,696.68
15701,2,4,1529.0,6.647826086956521,1529.0
15703,265,1,211.5,42.3,211.5
15704,140,4,2293.62,19.603589743589744,2293.62
15705,201,1,143.1,23.849999999999998,143.1
15706,64,4,1060.56,19.28290909090909,1060.56
15707,35,4,916.98,4.473073170731707,916.98
15708,41,7,3235.25,11.8507326007326,3235.25
15709,284,1,133.25,22.208333333333332,133.25
15712,9,5,1072.3600000000001,20.233207547169815,1072.3600000000001
15713,143,2,356.7,18.773684210526316,356.7
15714,12,2,330.03000000000003,9.706764705882353,330.03000000000003
15716,146,4,1101.1100000000001,9.411196581196583,1101.1100000000001
15717,234,1,150.3,21.47142857142857,150.3
15719,33,13,5030.07,5.402867883995703,5030.07
15720,24,1,598.73,4.677578125,598.73
15721,12,1,471.40000000000003,5.611904761904762,471.40000000000003
15722,36,5,2211.21,33.00313432835821,2211.21
15723,365,1,190.7,5.018421052631578,190.7
15724,201,2,218.25,19.84090909090909,218.25
15725,15,1,415.25,12.9765625,415.25
15727,17,7,5159.06,17.139734219269105,5159.06
15729,213,1,85.0,17.0,85.0
15730,66,3,1120.88,16.01257142857143,1120.88
15732,212,2,294.12,21.00857142857143,294.12
15733,283,1,162.3,16.23,162.3
15734,115,2,1339.45,51.517307692307696,1339.45
15737,15,8,1188.1200000000001,16.734084507042255,1188.1200000000001
15738,19,16,4812.42,27.817456647398846,4812.42
15739,66,1,449.12,56.14,449.12
15740,49,1,154.88,17.20888888888889,154.88
15743,16,4,775.96,9.022790697674418,775.96
15744,78,1,34.8,11.6,34.8
15745,19,4,1094.59,17.654677419354837,1094.59
15746,134,1,196.88,7.031428571428571,196.88
15747,13,3,946.64,10.518222222222223,946.64
15748,40,1,144.36,7.218000000000001,144.36
15749,235,3,44534.3,4453.43,44534.3
15750,3,8,2463.05,8.464089347079039,2463.05
15752,40,7,2626.6,6.485432098765432,2626.6
15753,305,1,79.2,79.2,79.2
15754,51,3,458.57,16.3775,458.57
15755,10,6,2364.25,16.7677304964539,2364.25
15756,61,4,528.01,2.764450261780105,528.01
15757,66,2,714.42,15.876,714.42
15758,25,1,205.25,22.805555555555557,205.25
15759,218,3,253.04,36.14857142857143,253.04
15762,65,2,583.75,15.777027027027026,583.75
15763,32,2,1086.92,17.818360655737706,1086.92
15764,88,6,3279.97,18.222055555555553,3279.97
15766,64,1,315.06,28.64181818181818,315.06
15768,116,3,621.8299999999999,23.03074074074074,621.8299999999999
15769,7,26,56252.72,432.7132307692308,56252.72
15773,6,1,635.6800000000001,63.568000000000005,635.6800000000001
15774,69,1,270.8,10.832,270.8
15775,245,1,104.9,14.985714285714286,104.9
15776,133,1,241.62,13.423333333333334,241.62
15777,241,4,1047.11,49.862380952380946,1047.11
15780,184,3,475.28000000000003,16.38896551724138,475.28000000000003
15781,25,3,345.46,17.273,345.46
15782,10,3,2614.7400000000002,60.80790697674419,2614.7400000000002
15783,11,1,246.3,17.592857142857145,246.3
15785,33,5,2328.9700000000003,28.059879518072293,2328.9700000000003
15786,46,3,4919.0,18.492481203007518,4919.0
15787,26,3,933.26,4.6663,933.26
15789,358,1,351.3,14.052,351.3
15790,10,1,218.75,6.4338235294117645,218.75
15791,44,2,1612.69,21.502533333333336,1612.69
15793,15,3,965.61,80.4675,965.61
15795,150,1,610.01,14.524047619047618,610.01
15796,1,8,2708.61,20.519772727272727,2708.61
15797,113,4,2207.4,275.925,2207.4
15799,76,3,884.14,9.021836734693878,884.14
15800,107,2,696.89,5.956324786324786,696.89
15801,46,3,1063.95,16.62421875,1063.95
15802,143,1,451.42,451.42,451.42
15803,51,1,415.82000000000005,51.977500000000006,415.82000000000005
15804,1,13,4206.39,16.05492366412214,4206.39
15805,23,17,5488.18,18.355117056856187,5488.18
15806,46,3,784.58,25.309032258064516,784.58
15807,50,3,903.9,18.83125,903.9
15808,306,4,3651.27,18.72446153846154,3651.27
15809,36,5,515.77,14.736285714285714,515.77
15810,79,4,1391.98,15.640224719101123,1391.98
15811,22,6,2218.62,16.681353383458646,2218.62
15812,107,5,1801.14,43.930243902439024,1801.14
15813,208,2,1303.9099999999999,32.59775,1303.9099999999999
15814,17,4,1945.33,27.018472222222222,1945.33
15815,64,5,2100.6,42.86938775510204,2100.6
15819,49,4,1905.45,15.491463414634147,1905.45
15820,320,1,206.98,12.175294117647057,206.98
15821,44,2,570.96,9.209032258064516,570.96
15822,3,2,885.47,26.832424242424242,885.47
15823,372,1,15.0,15.0,15.0
15825,172,1,532.94,26.647000000000002,532.94
15826,56,3,1654.31,24.328088235294118,1654.31
15827,73,14,1836.0900000000001,15.966000000000001,1836.0900000000001
15829,99,2,636.14,12.473333333333333,636.14
15830,38,1,576.0,14.76923076923077,576.0
15831,58,3,794.64,12.04,794.64
15832,254,1,836.79,15.49611111111111,836.79
15834,70,4,2225.15,8.271933085501859,2225.15
15835,44,4,954.09,19.0818,954.09
15836,50,1,137.37,13.737,137.37
15837,65,1,391.98,16.3325,391.98
15838,11,19,33643.08,201.45556886227547,33643.08
15839,33,3,1048.49,16.911129032258064,1048.49
15840,59,2,355.56,13.168888888888889,355.56
15841,73,4,1224.06,26.043829787234042,1224.06
15843,304,1,118.95000000000002,14.868750000000002,118.95000000000002
15844,46,1,130.73999999999998,11.885454545454543,130.73999999999998
15845,18,8,3711.77,26.896884057971015,3711.77
15847,38,2,389.27,17.694090909090907,389.27
15850,19,2,234.88,2.525591397849462,234.88
15852,187,2,160.71,7.305000000000001,160.71
15853,52,1,110.8,3.6933333333333334,110.8
15854,4,12,2969.12,21.51536231884058,2969.12
15855,137,5,712.24,8.903,712.24
15856,4,27,16143.64,25.706433121019106,16143.64
15857,19,1,297.0,21.214285714285715,297.0
15858,16,5,1427.57,7.59345744680851,1427.57
15860,41,8,965.16,6.943597122302158,965.16
15861,12,8,3146.92,5.82762962962963,3146.92
15862,8,4,832.88,5.665850340136054,832.88
15863,26,2,68.84,3.8244444444444445,68.84
15864,22,6,1936.3200000000002,96.816,1936.3200000000002
15865,41,3,895.13,22.37825,895.13
15866,101,1,211.89,4.927674418604651,211.89
15867,5,15,3810.14,8.300958605664487,3810.14
15869,277,2,149.64,9.975999999999999,149.64
15870,33,1,351.44,4.749189189189189,351.44
15872,15,2,316.25,2.928240740740741,316.25
15874,64,7,4405.88,36.71566666666667,4405.88
15877,2,2,490.33,3.8915079365079364,490.33
15880,369,1,329.03000000000003,3.4273958333333336,329.03000000000003
15881,312,5,501.39000000000004,17.289310344827587,501.39000000000004
15882,199,4,516.36,22.450434782608696,516.36
15883,2,2,396.48,8.091428571428573,396.48
15885,93,3,379.35,21.075000000000003,379.35
15886,60,1,181.09,15.090833333333334,181.09
15888,81,1,168.31,14.025833333333333,168.31
15889,157,2,420.07,4.942,420.07
15891,227,1,511.68,8.528,511.68
15894,253,2,258.25,6.97972972972973,258.25
15895,150,1,179.17,16.288181818181815,179.17
15897,194,2,208.59,9.481363636363637,208.59
15898,1,5,1383.83,16.474166666666665,1383.83
15899,369,1,56.25,14.0625,56.25
15900,24,1,337.28,7.176170212765957,337.28
15901,17,3,351.73,3.168738738738739,351.73
15903,10,7,5126.76,69.28054054054054,5126.76
15904,8,1,164.68,5.489333333333334,164.68
15906,20,7,1567.69,10.451266666666667,1567.69
15907,4,3,882.72,3.905840707964602,882.72
15909,174,1,191.94,27.419999999999998,191.94
15910,1,8,1228.88,4.6198496240601505,1228.88
15912,178,2,264.62,13.927368421052632,264.62
15916,16,8,1502.8600000000001,9.95271523178808,1502.8600000000001
15917,248,1,123.1,10.258333333333333,123.1
15918,191,2,334.23,8.35575,334.23
15919,20,2,525.69,4.308934426229508,525.69
15920,154,4,167.5,2.7916666666666665,167.5
15921,173,1,323.03000000000003,13.459583333333335,323.03000000000003
15922,373,1,369.5,33.59090909090909,369.5
15923,373,1,127.08,6.051428571428572,127.08
15925,194,1,207.15,17.2625,207.15
15930,67,1,426.63,20.315714285714286,426.63
15932,4,8,2495.87,21.703217391304346,2495.87
15933,21,3,1107.46,14.965675675675676,1107.46
15935,239,2,416.86,34.73833333333334,416.86
15937,64,1,145.35,20.764285714285712,145.35
15938,112,5,404.58,22.476666666666667,404.58
15939,90,15,6115.01,80.46065789473684,6115.01
15940,311,1,35.8,35.8,35.8
15942,134,1,337.44,24.102857142857143,337.44
15944,277,1,325.1,54.18333333333334,325.1
15945,365,1,181.0,90.5,181.0
15947,83,1,1708.24,58.9048275862069,1708.24
15948,8,2,955.24,15.920666666666667,955.24
15949,17,2,364.72,19.19578947368421,364.72
15950,32,4,1744.71,17.986701030927836,1744.71
15951,9,2,708.22,17.273658536585366,708.22
15952,34,4,781.91,9.30845238095238,781.91
15953,15,8,1657.28,17.085360824742267,1657.28
15955,24,14,4416.26,24.13256830601093,4416.26
15957,32,1,428.89,10.211666666666666,428.89
15958,74,1,104.35,14.907142857142857,104.35
15963,20,2,470.76,16.812857142857144,470.76
15965,17,4,808.87,7.287117117117117,808.87
15967,23,2,397.68,4.971,397.68
15969,3,3,666.1,33.305,666.1
15970,304,1,314.1,28.55454545454546,314.1
15971,18,12,4199.85,119.9957142857143,4199.85
15973,367,1,307.82000000000005,76.95500000000001,307.82000000000005
15974,39,7,3442.15,19.557670454545455,3442.15
15975,84,1,371.01,15.45875,371.01
15976,165,2,427.64,4.454583333333333,427.64
15977,17,2,1054.73,16.226615384615386,1054.73
15978,77,1,1098.78,22.42408163265306,1098.78
15980,89,3,2398.86,55.78744186046512,2398.86
15981,25,8,3408.48,35.13896907216495,3408.48
15983,22,4,1465.12,13.081428571428571,1465.12
15984,3,10,2780.63,10.777635658914729,2780.63
15985,123,2,1142.42,30.876216216216218,1142.42
15986,30,1,168.12,12.008571428571429,168.12
15987,12,7,1432.77,11.193515625,1432.77
15988,19,1,156.78,6.03,156.78
15990,44,2,792.11,15.232884615384616,792.11
15992,4,1,41.989999999999995,13.996666666666664,41.989999999999995
15993,9,7,2777.67,5.115414364640884,2777.67
15994,55,1,414.27,12.9459375,414.27
15996,88,6,1032.58,8.130551181102362,1032.58
15998,37,5,3080.22,6.111547619047618,3080.22
16000,3,3,12393.7,1377.0777777777778,12393.7
16003,30,5,2735.37,26.556990291262135,2735.37
16005,12,4,578.71,2.8791542288557217,578.71
16006,211,1,101.4,12.675,101.4
16007,48,4,1693.81,4.445695538057743,1693.81
16008,24,3,478.78,14.508484848484848,478.78
16009,22,4,972.11,11.855,972.11
16010,246,3,392.4,4.9670886075949365,392.4
16011,8,16,3352.96,15.966476190476191,3352.96
16012,35,3,1415.29,15.05627659574468,1415.29
16013,4,47,37130.6,267.126618705036,37130.6
16014,38,3,646.83,4.687173913043479,646.83
16015,4,3,704.55,3.892541436464088,704.55
16016,3,8,1465.51,6.542455357142857,1465.51
16017,47,1,211.88,6.62125,211.88
16018,39,2,408.90000000000003,14.60357142857143,408.90000000000003
16019,47,9,3786.2400000000002,23.664,3786.2400000000002
16020,17,3,851.01,18.500217391304346,851.01
16022,260,1,602.63,8.48774647887324,602.63
16023,46,3,719.81,7.126831683168317,719.81
16024,12,1,251.03,3.9846031746031745,251.03
16025,30,1,439.65999999999997,15.702142857142857,439.65999999999997
16026,43,1,236.09,7.3778125,236.09
16027,92,6,934.62,58.41375,934.62
16029,39,63,80850.84,335.4806639004149,80850.84
16030,310,1,331.24,11.422068965517242,331.24
16031,92,2,547.9,5.590816326530612,547.9
16033,6,20,8778.82,7.782641843971631,8778.82
16034,196,3,437.7,19.895454545454545,437.7
16036,87,2,758.92,13.798545454545454,758.92
16037,270,3,855.02,21.923589743589744,855.02
16038,8,3,471.78000000000003,18.145384615384618,471.78000000000003
16040,65,3,1313.55,20.20846153846154,1313.55
16041,31,3,3166.4,527.7333333333333,3166.4
16042,22,5,1177.47,16.821,1177.47
16043,38,4,773.99,19.845897435897434,773.99
16045,120,4,1340.7,16.15301204819277,1340.7
16048,373,2,256.44,32.055,256.44
16049,40,3,1074.81,3.5946822742474915,1074.81
16050,174,1,137.9,13.790000000000001,137.9
16052,54,1,362.06,10.648823529411764,362.06
16053,33,2,1511.95,17.999404761904763,1511.95
16054,145,1,783.9,11.198571428571428,783.9
16055,221,1,134.8,16.85,134.8
16056,45,1,650.75,9.859848484848484,650.75
16057,16,7,2263.12,18.703471074380165,2263.12
16059,66,6,1453.16,8.163820224719101,1453.16
16062,10,4,1153.62,18.0253125,1153.62
16063,260,1,335.32,14.57913043478261,335.32
16065,365,1,367.14,5.02931506849315,367.14
16066,17,5,1521.04,15.059801980198019,1521.04
16070,22,2,852.15,25.82272727272727,852.15
16071,45,1,326.24,15.535238095238096,326.24
16072,288,1,584.3199999999999,25.405217391304344,584.3199999999999
16073,297,1,122.39999999999999,122.39999999999999,122.39999999999999
16076,3,10,2234.73,17.323488372093024,2234.73
16078,284,1,79.2,79.2,79.2
16079,17,3,1352.0,64.38095238095238,1352.0
16080,82,2,217.16,21.716,217.16
16081,56,5,2799.42,12.553452914798207,2799.42
16083,101,2,1317.62,42.50387096774193,1317.62
16084,299,1,436.18,11.47842105263158,436.18
16085,23,5,981.51,5.877305389221557,981.51
16086,59,5,1121.39,28.753589743589746,1121.39
16091,155,2,315.06,17.503333333333334,315.06
16092,115,3,817.86,16.036470588235293,817.86
16093,107,1,17.0,17.0,17.0
16094,12,4,1078.23,17.114761904761906,1078.23
16096,264,1,320.62,26.718333333333334,320.62
16097,240,1,185.04999999999998,18.505,185.04999999999998
16098,88,7,2005.63,29.934776119402986,2005.63
16099,50,3,731.9,18.766666666666666,731.9
16101,71,1,1290.7,16.982894736842105,1290.7
16102,42,3,1842.14,32.31824561403509,1842.14
16103,7,6,1429.64,29.784166666666668,1429.64
